row_id,r,u,v,numerator,denominator_exp2,exact_fraction,way1_normalized_numerator
FQ112448,3,0x0000c000,0x0c0cb11a,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112449,3,0x0000c000,0x0c0cb229,8796093022208,48,"8796093022208/2^48","134217728"
FQ112450,3,0x0000c000,0x0c0cb55e,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112451,3,0x0000c000,0x0c0cb66d,8796093022208,48,"8796093022208/2^48","134217728"
FQ112452,3,0x0000c000,0x0c0cb992,8796093022208,48,"8796093022208/2^48","134217728"
FQ112453,3,0x0000c000,0x0c0cbaa1,8796093022208,48,"8796093022208/2^48","134217728"
FQ112454,3,0x0000c000,0x0c0cbbb0,-17592186044416,48,"-17592186044416/2^48","-268435456"
FQ112455,3,0x0000c000,0x0c0cbcc7,-17592186044416,48,"-17592186044416/2^48","-268435456"
FQ112456,3,0x0000c000,0x0c0cbdd6,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112457,3,0x0000c000,0x0c0cbee5,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112458,3,0x0000c000,0x0c0cc11d,-17592186044416,48,"-17592186044416/2^48","-268435456"
FQ112459,3,0x0000c000,0x0c0cc22e,17592186044416,48,"17592186044416/2^48","268435456"
FQ112460,3,0x0000c000,0x0c0cc33f,17592186044416,48,"17592186044416/2^48","268435456"
FQ112461,3,0x0000c000,0x0c0cc559,-17592186044416,48,"-17592186044416/2^48","-268435456"
