# schema=way1-exact-shard-v2
# implementation=current
# query_sha256=4489dacf5e62629d6f8ea5ed37dc569f74db6dfa32e9ad32aa33aec60076def6
# program_sha256=293cebcd6caf6c7f16ed884339dfcee707e5d4dbdd03129fa3539c589a416970
# range_start=0
# range_end=131072
# plaintext_count=131072
# permutation_evaluations=131072
# u_parity_evaluations=67108864
# v_parity_evaluations=67108864
# logical_query_updates=67108864
# unique_u=512
# unique_v=512
# threads=8
r,u,v,numerator,denominator
3,0x2f1eeaf0,0x5d2319b4,-288,131072
3,0xf49e6f26,0xa6b69302,-128,131072
3,0xd3ec8b78,0x5e0aa935,-96,131072
3,0xc086c370,0xff2ad881,-96,131072
3,0x1a922f17,0xa55b1a06,-256,131072
3,0xf3991694,0x68fac7b0,160,131072
3,0xa82998fa,0x299aa7bc,224,131072
3,0xdade9453,0x81a28bbb,-128,131072
3,0x0187b9fb,0x711f3e01,448,131072
3,0x8e838a1c,0xe934ab70,-672,131072
3,0xef0a3944,0x78425c6f,-736,131072
3,0x96506958,0xf7a0e0d1,32,131072
3,0x30c7da68,0x03912168,0,131072
3,0x71f2c90e,0xb2d52368,512,131072
3,0x70f42aae,0x49d926b2,-256,131072
3,0xc9639bdc,0xe1804d03,64,131072
3,0xf8ee98cc,0x8e1ca79b,-64,131072
3,0x6a64ded9,0x75356eb9,-288,131072
3,0x8f940d6a,0x7e48c1e4,-256,131072
3,0xdfdb417e,0x83e3f84b,-320,131072
3,0xf0f8dcb9,0x2b0809af,64,131072
3,0x8fed7525,0xa8b174b7,-256,131072
3,0x8ee8c989,0xf7375808,-320,131072
3,0x8685dbee,0x72448a6a,-192,131072
3,0xc92e271d,0x347ec45d,-352,131072
3,0x854843d6,0xec267f4d,704,131072
3,0xe52f587d,0x55c2e612,0,131072
3,0x5426a1b2,0xaed22d66,224,131072
3,0xbea86887,0xe39a8033,-576,131072
3,0xb0fde67a,0xe6b24f0c,-128,131072
3,0xeb1105fc,0xc75203be,-160,131072
3,0x48ecdd99,0xfdb14ef7,-448,131072
3,0x9a20d409,0xda1ffe43,576,131072
3,0x749d0e57,0xdc6c5e47,256,131072
3,0x037d6696,0x23116911,-192,131072
3,0x046aa7ab,0x0791a6f1,-256,131072
3,0x03173171,0xeaed0c4c,-352,131072
3,0x8136648d,0x3529186a,224,131072
3,0xe7aa3a28,0x51505f77,-64,131072
3,0xaab5559a,0x19dfbed8,256,131072
3,0xf8a878f3,0xf807f7eb,-640,131072
3,0xb545965f,0x3f1f3550,-256,131072
3,0xbc2a4104,0x45ffba1c,-864,131072
3,0xa0fe6e0a,0x206a72a4,256,131072
3,0xba35e9d8,0x3dbf9095,-416,131072
3,0x01924313,0x31d12cbb,-288,131072
3,0xe3b38be1,0x4710d220,-96,131072
3,0x6730ef34,0x75821243,-448,131072
3,0xb69e1013,0x202fe9aa,-256,131072
3,0x0fc6094d,0xf83a04b5,-416,131072
3,0x304d1cb9,0xd16f68dc,-416,131072
3,0xa4e2a73e,0x1fe817d5,192,131072
3,0x58d67cbe,0x00f7bff8,-384,131072
3,0x983747f1,0xd76e3837,64,131072
3,0x9a4ab7c8,0x65577e09,-256,131072
3,0x64a2bf12,0x9cdfcea0,-960,131072
3,0xc3eaf842,0x88ff0b70,32,131072
3,0xd4c4035c,0x99aa6cce,576,131072
3,0xb1534241,0xe75fc111,704,131072
3,0x4a82bbd4,0x78f22085,320,131072
3,0x9dc79615,0x578500ed,512,131072
3,0xdfae3174,0x41676a69,-96,131072
3,0x132daa1d,0x5771fa2d,0,131072
3,0x6eb71d69,0x4a07de68,-256,131072
3,0xdfb54eb3,0x8b232394,64,131072
3,0x3916613a,0x86f540ab,32,131072
