# schema=way1-exact-shard-v2
# implementation=grouped_uv
# query_sha256=bf117ce06ae471f8975945475cf9953dcf1b74f3471cd5931e7fb9c4517034f9
# program_sha256=36acfe61f25ad7b2fed0e82373c42775ce1c63ea00cc39be47aa9a65cf820dca
# range_start=0
# range_end=16384
# plaintext_count=16384
# permutation_evaluations=16384
# u_parity_evaluations=67108864
# v_parity_evaluations=67108864
# logical_query_updates=67108864
# unique_u=4096
# unique_v=4096
# threads=8
r,u,v,numerator,denominator
1,0xde6d94f2,0x5f68dfd2,0,16384
1,0xa8697109,0x33e60dde,0,16384
1,0xeb391deb,0xa33342cf,128,16384
1,0x16dd3d59,0x1423417e,0,16384
1,0x1434044e,0x3492d1d3,0,16384
1,0x704e0189,0x1e9c0523,0,16384
1,0x8e6868b4,0x1d90db20,0,16384
1,0x022abed6,0xe3236a50,0,16384
1,0x6c9cac17,0x124c8108,0,16384
1,0xd11bdac2,0xa8b771e8,0,16384
1,0x918f9e30,0x52be356e,0,16384
1,0x166660b3,0x4ebb22c5,0,16384
1,0xc7905410,0x90883241,0,16384
1,0xc7996fb0,0xbe8be2af,0,16384
1,0xf22f643f,0x92204c99,0,16384
1,0xfc41696b,0x392b88b6,0,16384
1,0x09a964b3,0xbde4799d,0,16384
1,0x1c63be21,0x4156bfe5,0,16384
1,0xcb072769,0x019e9718,0,16384
1,0x1c2f41e7,0x71041917,0,16384
1,0xa398e2cc,0x2bef0519,0,16384
1,0xacd81100,0x8d7ed58d,0,16384
1,0x01773952,0x89b7be33,0,16384
1,0xe6f582c3,0x102b2008,0,16384
1,0xc02ceee7,0x14d2e6b1,256,16384
1,0x29731972,0x524b1617,0,16384
1,0xc52af250,0xca8241b5,0,16384
1,0x37270937,0x6b4f0e4d,0,16384
1,0x5b6168bb,0xe3d2f2ed,0,16384
1,0x3e7df13e,0x47bcb65c,0,16384
1,0x8ae3c8dd,0x407b1c81,0,16384
1,0xd4fc6a90,0x09a0c2bf,0,16384
1,0x5c512e57,0x5b5420f6,0,16384
1,0x5db9a80e,0x5bd7186e,0,16384
1,0xe1bf4695,0x83317ebf,512,16384
1,0x2669e960,0xba742be7,0,16384
1,0x498a78d8,0x7c641460,0,16384
1,0xcfa2f1e2,0x455dd175,0,16384
1,0x26b28787,0x2b11c91c,128,16384
1,0xbed03c1a,0xc6f5e2b5,0,16384
1,0xc5b09dbe,0x39beefe7,128,16384
1,0x5c1ddee8,0x4668137b,-512,16384
1,0x66ee6734,0xbd77c966,0,16384
1,0x7f925fdd,0xb36025e5,0,16384
1,0xc6b40456,0xb505864d,0,16384
1,0xaf8cc295,0xaea59c30,0,16384
1,0x852270cf,0x701cd84b,0,16384
1,0x0b89d65a,0x0f5a3588,0,16384
1,0xb4f54b9a,0x87a2f7b2,0,16384
1,0xf5e9e2df,0x3d8d8949,0,16384
1,0x74bb9774,0x4a7500a1,0,16384
1,0xfad2e74c,0x6ccb8269,0,16384
1,0x431d828c,0x93088f32,0,16384
1,0x7bfd9fcf,0x88792f04,0,16384
1,0x3b7feaa2,0xa51bf4b5,0,16384
1,0xe9f9c26e,0x3b5d630a,0,16384
1,0x283aa506,0x0acfea7c,0,16384
1,0x91628adf,0xb49aef41,-256,16384
1,0xaf63628e,0x51310eff,0,16384
1,0x7e708572,0xacd3834d,0,16384
1,0x83a628d9,0xb9823664,0,16384
1,0xc4e8da1e,0xa5638451,0,16384
1,0x7840e3c8,0x379ebb84,-256,16384
1,0x6603e5e0,0x4053913f,0,16384
1,0x428797e4,0xeb95c04a,0,16384
1,0x9a97ffe4,0x8f1a414e,0,16384
1,0x1c4bc220,0xf7d8c6ce,0,16384
1,0xe3182299,0xd746bb5a,0,16384
1,0x9d6e429f,0x1e1aab80,512,16384
1,0x2ba898a0,0x4047d523,0,16384
1,0x495226e4,0x32c79c31,0,16384
1,0xa23dd056,0xa316833f,0,16384
1,0x2753f440,0x78c71c77,0,16384
1,0xd9cf88d7,0x2ff69ff4,128,16384
1,0x54f6f4b2,0x1df8efe6,0,16384
1,0xfd1b79dc,0x1dbec27b,0,16384
1,0xfc403de8,0x2849cb73,0,16384
1,0x8c925af7,0xc4a83876,0,16384
1,0x1461a846,0x644037b0,0,16384
1,0x56c53dc3,0x71dc6adc,0,16384
1,0x5eeca341,0xd0ce465a,0,16384
1,0xdf01f85a,0x2926bee9,0,16384
1,0xb9fa8ca4,0x5055de0f,0,16384
1,0x745090a2,0x323e9d54,0,16384
1,0x55478e60,0x493be304,0,16384
1,0xcea93965,0xa9bed265,0,16384
1,0x0f1bd087,0x375a8303,0,16384
1,0x8bbb2f6a,0xe34451f2,0,16384
1,0x7db9c88d,0xb1b3b06e,128,16384
