# schema=way1-exact-shard-v2
# implementation=grouped_uv
# query_sha256=f8bb7508a1d5a389ebe888775b3873ed891761cee20f8f2b84ebf3db75ef9a81
# program_sha256=36acfe61f25ad7b2fed0e82373c42775ce1c63ea00cc39be47aa9a65cf820dca
# range_start=100656
# range_end=124779
# plaintext_count=24123
# permutation_evaluations=24123
# u_parity_evaluations=2943006
# v_parity_evaluations=10276398
# logical_query_updates=12350976
# unique_u=122
# unique_v=426
# threads=8
r,u,v,numerator,denominator
2,0x10000000,0x00000555,-24123,24123
2,0x90000002,0x0c00c66a,-1,24123
2,0xf0007a00,0x02d2add7,59,24123
2,0x00002900,0x0c8c3447,155,24123
2,0x00005b00,0x0d5d8cc4,-12443,24123
2,0x6b000000,0xccc00292,4731,24123
2,0x0600b000,0xd11c0909,-4123,24123
2,0xd0000002,0x0c00cff3,-1,24123
2,0x20c00006,0x0300f33c,6029,24123
2,0x0010f000,0x0fffe44a,-12443,24123
2,0xd0000008,0x0200aff5,12061,24123
2,0x10000000,0x00000999,24123,24123
2,0x90000002,0x0700866e,3,24123
2,0xf0007a00,0x05d5855d,-357,24123
2,0x00002900,0x0c8c4eea,-155,24123
2,0x00005b00,0x0959c66a,-357,24123
2,0x6b000000,0x6cca0595,-6171,24123
2,0x0600b000,0x977e0909,4091,24123
2,0xd0000002,0x08007770,24123,24123
2,0x20c00006,0x0500aaa0,1,24123
2,0x0010f000,0x0fffe55b,-12443,24123
2,0xd0000008,0x0f002ffd,3,24123
2,0x10000000,0x00000aaa,24123,24123
2,0x90000002,0x07008ee6,3,24123
2,0xf0007a00,0x0ada2ddf,-12133,24123
2,0x00002900,0x0c8c4337,155,24123
2,0x00005b00,0x0959cee2,-357,24123
2,0x6b000000,0x3ccf0595,7621,24123
2,0x0600b000,0xdff20d0d,5883,24123
2,0xd0000002,0x07008ff7,3,24123
2,0x20c00006,0x09003ffc,-18091,24123
2,0x0010f000,0x07775eeb,-7739,24123
2,0xd0000008,0x0a002ffd,12061,24123
2,0x10000000,0x00000222,24123,24123
2,0x90000002,0x08007661,24123,24123
2,0xf0007a00,0x0fdfadd7,5787,24123
2,0x00002900,0x0c8c4bbf,155,24123
