n_nibbles,rounds,u,v,exact,dp,abs_err,rel_err,match,sign_flip_suspect,transpose_like_suspect
4,1,0x8298,0x9d5f,0.0078125,0.0078125,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xf9a2,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x1fa7,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xdba8,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x98b1,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xc8b8,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x14f0,0.0078125,0.0078125,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x0ed6,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x8db4,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xf4e8,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xe032,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x7012,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x8988,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xa4ad,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xf496,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xe21d,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x1c06,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x89aa,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x58fd,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xe03d,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xe93d,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x9766,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x5d7c,-0.015625,-0.015625,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xa457,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xcbac,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xd3dc,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xcbff,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xf46e,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x70fd,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x9cdb,0.015625,0.015625,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x08c2,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x2057,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x4bb1,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xfcb3,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x3b49,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xb81e,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x84b2,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x9e5e,0.0078125,0.0078125,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x9b20,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x46ee,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x36b2,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x46a3,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xe905,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x1372,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xe439,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xf077,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xa6c7,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xbe19,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x4010,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x077f,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x672b,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x898f,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x212a,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xec86,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x910d,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x0621,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x8824,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x0b16,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xcd89,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x395d,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x321d,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xa4fd,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xe50c,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x2eda,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xff28,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xaffe,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x165d,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x603c,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x56d7,0.015625,0.015625,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x1c70,-0.0078125,-0.0078125,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x3b8f,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x15de,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x3c0d,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x9c37,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x66aa,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x52e4,-0.015625,-0.015625,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x4ce4,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x74b3,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x6f44,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x2de9,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xb4ad,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xdee0,-0.015625,-0.015625,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x889c,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x44f6,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x9263,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x7f09,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x239c,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x879a,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x1d1c,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x0b24,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xdd1d,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x908e,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xf300,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xd805,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xdf7f,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x22c3,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x5eda,-0.0078125,-0.0078125,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x6df8,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x116e,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xdbdb,0.0078125,0.0078125,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xd43e,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xb5a6,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xb5bf,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x4be2,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x5b98,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x73b5,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x757b,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x1e62,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xbb27,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x224e,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xe495,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xa4cd,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x6f6e,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x7028,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x83f2,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x4f5a,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xc34b,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x36e2,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xf488,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x00f0,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xf1bf,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x9fd6,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x8667,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x9513,0.0078125,0.0078125,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x6ac6,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x43fe,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xc2d7,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x11ec,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xc3dd,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xea03,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x0c71,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x4378,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x7694,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xfc86,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x32bb,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x9792,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xdf4f,-0.015625,-0.015625,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x66dc,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xaafb,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x325b,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x7f67,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x7c27,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xfbbd,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x3b5c,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x5b06,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xfe31,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xb78b,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xddcc,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xccf7,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xd7fb,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x0c32,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xcc6f,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x4870,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xd9fe,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x4120,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x1f0d,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x95bf,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xc6fb,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xdc2f,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x30d5,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x6733,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x8af7,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xf523,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xd834,-0.0078125,-0.0078125,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x875c,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x3693,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xa6d3,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x4e59,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x84f6,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x0c89,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x31b1,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xbdd3,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xe88a,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x87a3,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x307f,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x9174,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x472a,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x2b59,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xd00b,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xc2c8,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x0e47,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xf537,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x4288,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xc860,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xfbe2,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x774d,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x0e68,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xc081,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x1faa,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xd232,0.015625,0.015625,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x2b07,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x7fed,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x144f,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xe899,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x2ae6,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x9653,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x1443,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xb1fa,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x15bb,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x22ff,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x257d,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x1737,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x9d08,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xb578,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x9da2,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x2e78,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xf0f1,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xb713,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xa75e,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x579e,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xb5db,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x7ff4,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xa797,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x7721,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x7f20,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x6f75,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x9f1f,0.0078125,0.0078125,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x9cb0,-0.0078125,-0.0078125,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xa540,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x9a85,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x0274,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xf659,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x8164,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x75dc,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x4b8c,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x7bbd,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x528d,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x2b42,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x84ee,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xcc23,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x67b8,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x4684,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x5479,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x25e5,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xa1e4,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xc5ab,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x6c0b,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x5110,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x13ce,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xe435,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x6e98,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xcd2b,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x39aa,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x9f21,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x708b,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x9450,0.015625,0.015625,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xe445,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xac49,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x2ab6,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x231a,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x2412,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x7638,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x3d58,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xed58,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xeab0,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x0501,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x55d1,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xea94,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xdd8a,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x382b,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x6269,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x07f2,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x7c9d,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x9d96,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x6da8,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x969d,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x9db4,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x873a,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xb2eb,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x8805,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x9331,0.0078125,0.0078125,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x1855,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x0ee4,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x0560,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xe1f2,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x15b4,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x699e,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x2761,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xa19f,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xe780,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x9bc3,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x3a88,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x7e46,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x38de,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x62d9,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x0f6c,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x63ac,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x4577,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x0d34,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xe165,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x0eba,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x746e,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xf34f,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x5881,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x0486,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x72ac,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x46da,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x201b,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x082e,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x4635,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xa400,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x2b5e,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x859d,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x63c2,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xcbfa,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x040d,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x8f36,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xb42e,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x8493,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xc55a,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xcedc,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xee50,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x8ed1,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x2d50,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x5c21,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xf565,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xc9b6,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x4426,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x6aa2,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x0d20,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x1a74,-0.0078125,-0.0078125,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xa262,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x4a1d,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x700e,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xa326,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xcb36,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x14ea,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xd11d,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xf314,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x213f,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x119f,-0.0078125,-0.0078125,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x4320,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xd24f,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0xc77b,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x8b0e,0,0,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x16b9,0.015625,0.015625,0.000000e+00,0.000000e+00,1,0,0
4,1,0x8298,0x6f69,0,0,0.000000e+00,0.000000e+00,1,0,0
