# schema=way1-exact-shard-v2
# implementation=grouped_u
# query_sha256=f8bb7508a1d5a389ebe888775b3873ed891761cee20f8f2b84ebf3db75ef9a81
# program_sha256=a9994bf381cd700ff9f4491bc1d548e29b7801930573f7a7f2b9cff524c96943
# range_start=112022
# range_end=119024
# plaintext_count=7002
# permutation_evaluations=7002
# u_parity_evaluations=854244
# v_parity_evaluations=3585024
# logical_query_updates=3585024
# unique_u=122
# unique_v=426
# threads=8
r,u,v,numerator,denominator
2,0x2b001000,0xcaa60484,2682,7002
2,0x02005000,0xcdd10c0c,2682,7002
2,0x2d000080,0x88800989,314,7002
2,0x00100005,0x0e005bbe,-4,7002
2,0x10000090,0x46620ccc,-26,7002
2,0x0b00d000,0x89910808,2906,7002
2,0x20a00009,0x0600e22c,3500,7002
2,0x0000f007,0x0a779009,4894,7002
2,0x70000300,0x0303c11d,3418,7002
2,0x800e00c0,0x022200aa,-1350,7002
2,0x2b001000,0xcee20080,-58,7002
2,0x02005000,0x8dd50808,2906,7002
2,0x2d000080,0xd9940e8e,-282,7002
2,0x10000090,0xeee00ccc,2778,7002
2,0x0b00d000,0xc9950c0c,2682,7002
2,0x20a00009,0x0600eff1,-3500,7002
2,0x0000f007,0x01776006,4,7002
2,0x70000300,0x0404499d,1370,7002
2,0x800e00c0,0x02220822,-1350,7002
2,0x2b001000,0x8ee60484,-26,7002
2,0x2d000080,0x9dd40e8e,-6,7002
2,0x10000090,0x64420444,2694,7002
2,0x0000f007,0x06ffd00d,2,7002
2,0x70000300,0x0c0cc11d,1670,7002
2,0x800e00c0,0x0aaa08aa,134,7002
2,0x2d000080,0x00000b8b,26,7002
2,0x10000090,0x46620444,-26,7002
2,0x0000f007,0x09ff6006,-4,7002
2,0x70000300,0x03033112,3418,7002
2,0x800e00c0,0x0aaa0022,134,7002
2,0x10000090,0xeee00444,2778,7002
2,0x0000f007,0x02ff9009,890,7002
2,0x70000300,0x04046bbd,1370,7002
2,0x10000090,0x64420ccc,2694,7002
2,0x0000f007,0x0e77d00d,-2,7002
2,0x70000300,0x06064bbf,646,7002
2,0x70000300,0x0c0c3112,1670,7002
2,0x50700000,0x0000588d,-7002,7002
2,0x0d000040,0x00000505,6,7002
2,0x00005090,0x50050000,-410,7002
2,0x0c0000f0,0x00000b0b,-26,7002
2,0x000060b0,0x588d0000,-70,7002
2,0x40900000,0x00005005,-7002,7002
2,0xc0b00000,0x0000b883,-7002,7002
2,0x00600900,0x05050000,-1882,7002
2,0x0000c0b0,0xb8830000,666,7002
2,0x40c00000,0x0000b00b,-7002,7002
2,0x00300d00,0x0b0b0000,-1882,7002
2,0x70800000,0x0000588d,-7002,7002
2,0x0d0000d0,0x00000505,-1754,7002
2,0x00005060,0x50050000,-1338,7002
2,0x0e000010,0x00000b0b,1754,7002
2,0x00006090,0x588d0000,-1638,7002
2,0xa0500000,0x00005005,-7002,7002
2,0x70f00000,0x0000b883,-7002,7002
2,0x00400600,0x05050000,1702,7002
2,0x0000e0f0,0xb8830000,-26,7002
2,0xe0c00000,0x0000b00b,-7002,7002
2,0x00d00100,0x0b0b0000,1402,7002
2,0x60300000,0x0000588d,-7002,7002
2,0x04000050,0x00000505,1754,7002
2,0x0000e080,0x50050000,-730,7002
2,0x050000f0,0x00000b0b,-26,7002
2,0x00007060,0x588d0000,-1338,7002
2,0x60100000,0x00005005,-7002,7002
2,0xc0d00000,0x0000b883,-7002,7002
2,0x00600100,0x05050000,2214,7002
2,0x00009020,0xb8830000,-1754,7002
2,0xc0f00000,0x0000b00b,-7002,7002
2,0x00f00e00,0x0b0b0000,-1158,7002
2,0x10300000,0x0000588d,-7002,7002
2,0x0d000010,0x00000505,1786,7002
2,0x000040d0,0x50050000,-6,7002
2,0x020000b0,0x00000b0b,6,7002
2,0x00007080,0x588d0000,570,7002
2,0xf0800000,0x00005005,-7002,7002
2,0xe0100000,0x0000b883,-7002,7002
2,0x00500600,0x05050000,1702,7002
2,0x0000a040,0xb8830000,-762,7002
2,0xc0c00000,0x0000b00b,-7002,7002
2,0x00a00b00,0x0b0b0000,-646,7002
2,0x60d00000,0x0000588d,-7002,7002
2,0x0f000050,0x00000505,1754,7002
2,0x00004050,0x50050000,-570,7002
2,0x0b0000e0,0x00000b0b,-1734,7002
2,0x00007090,0x588d0000,-410,7002
2,0x90500000,0x00005005,-7002,7002
2,0x30400000,0x0000b883,-7002,7002
2,0x00400300,0x05050000,-2906,7002
2,0x000010e0,0xb8830000,-2810,7002
2,0x80400000,0x0000b00b,-7002,7002
2,0x00600600,0x0b0b0000,-1158,7002
2,0x80500000,0x0000588d,-7002,7002
2,0x06000090,0x00000505,-1786,7002
2,0x000080f0,0x50050000,1670,7002
2,0x010000c0,0x00000b0b,3546,7002
2,0x0000f050,0x588d0000,-570,7002
2,0x70700000,0x00005005,-7002,7002
2,0x80b00000,0x0000b883,-7002,7002
2,0x00f00a00,0x05050000,1914,7002
2,0x0000c0c0,0xb8830000,966,7002
2,0xf0c00000,0x0000b00b,-7002,7002
2,0x00700900,0x0b0b0000,1402,7002
2,0x90400000,0x0000588d,-7002,7002
2,0x040000b0,0x00000505,-3418,7002
2,0x000040b0,0x50050000,-70,7002
2,0x0d000030,0x00000b0b,-6,7002
2,0x000060d0,0x588d0000,-6,7002
2,0x60600000,0x00005005,-7002,7002
2,0xe0d00000,0x0000b883,-7002,7002
