# schema=way1-exact-shard-v2
# implementation=grouped_u
# query_sha256=088fc082f0650439cfcfd02e18f7e6b77c45daad6f0cf6413b06603c0c5df66e
# program_sha256=a9994bf381cd700ff9f4491bc1d548e29b7801930573f7a7f2b9cff524c96943
# range_start=0
# range_end=65536
# plaintext_count=65536
# permutation_evaluations=65536
# u_parity_evaluations=33554432
# v_parity_evaluations=33554432
# logical_query_updates=33554432
# unique_u=512
# unique_v=512
# threads=1
r,u,v,numerator,denominator
3,0xd550ccab,0x6825ee80,256,65536
3,0x131a87d7,0xa6c2f778,128,65536
3,0xa9686063,0x9712c362,256,65536
3,0x06289bc3,0x393b17b2,-96,65536
3,0x2b9b9b04,0x83695d06,0,65536
3,0x96d13328,0xb0f950e2,-128,65536
3,0x99dbf06a,0x0e955e90,224,65536
3,0x7b566dbc,0x690982df,-544,65536
3,0xfbdbe142,0xeedbd9a3,192,65536
3,0x0c9b0c17,0x713d594c,64,65536
3,0xc82353f4,0xdc7d9438,256,65536
3,0x4af3e245,0x6c7083cf,352,65536
3,0x2bfedc9d,0xef4115ff,-192,65536
3,0xe800c85d,0x15583c18,-384,65536
3,0x67315aee,0x457e2231,32,65536
3,0x54d7da87,0xec3fe83b,-64,65536
3,0x6dae6cde,0xcfb67e3c,160,65536
3,0x7608088a,0xa5fdb506,256,65536
3,0x85f244dd,0x76a57082,-576,65536
3,0x83efd4df,0x8e049fb8,288,65536
3,0xa747fc2f,0xe1579b18,256,65536
3,0xc2bb2953,0x5cd7c4d5,128,65536
3,0xa7ea99b2,0x94d5baab,-32,65536
3,0x18ef4ae7,0x3262630d,224,65536
3,0x46d02631,0x0de93493,-192,65536
3,0x00e62a77,0x5bbce573,-288,65536
3,0xe4bf9f20,0x80bc5dc8,128,65536
3,0x75248386,0x42bd07cd,128,65536
3,0x406e1206,0x03e90492,-192,65536
3,0x46632598,0x55c20397,224,65536
3,0x94a9af73,0x6c2a166c,-416,65536
3,0xb2ffca74,0xd1e2f80a,224,65536
3,0x17194681,0x10691faf,-96,65536
3,0xd8ee0701,0x0baa3578,-256,65536
3,0x3c95fdc3,0x9c396861,128,65536
3,0xe1fb610e,0x7fbc0bf5,0,65536
3,0xbd416aa5,0xbbf34251,-320,65536
3,0xf843ae1d,0xb1e4802a,-32,65536
3,0x2946b1b0,0x917d510b,-64,65536
3,0x80dac8ab,0x5aa83951,0,65536
3,0x841b78ef,0xd0bb7ffd,-64,65536
3,0xbf3647b6,0x033f7958,224,65536
3,0x85a861ee,0xfeed6146,-128,65536
3,0xf5392336,0x1306fb85,-32,65536
3,0xc09f063d,0xd0711b4e,-288,65536
3,0x26cf7a88,0xd8fc4929,256,65536
3,0x8abe659f,0x01826184,-352,65536
3,0x4a6fe187,0x73fad7cc,-32,65536
3,0x9ed37a6e,0x831b93a3,-320,65536
3,0xb01d4594,0xd6e74ee4,-64,65536
3,0xb2635b81,0xf413ae88,608,65536
3,0xf373ff2d,0xa000fdb5,-384,65536
3,0x5679d78f,0xba6b0cff,-288,65536
3,0x4f02a8c4,0xd18c52ad,0,65536
3,0xf11946e5,0x092268f5,192,65536
3,0x2f7cee14,0x8e482dcd,-192,65536
3,0xcb8238c0,0x7bbb7ff2,256,65536
3,0x1a2a6892,0x6963f9fa,-448,65536
3,0x6ac8dd2c,0x55d72be1,512,65536
3,0x2ead30d6,0xeb131b62,320,65536
3,0x7de16f53,0x3714b172,-96,65536
3,0x2e7ed6f3,0xdf6c8e87,-160,65536
3,0x435373e2,0x8b595d9b,64,65536
3,0x50739cb2,0x810bcdbf,160,65536
3,0xb1c7396f,0x7ece1367,-32,65536
3,0x6d651f31,0x60d754f2,-64,65536
3,0xefb47f56,0xb5667925,-832,65536
3,0x9b29c475,0xd03d988b,0,65536
3,0x49ced623,0x0a7dace9,-32,65536
3,0x892f8760,0x92f6c722,-128,65536
3,0x5cb8158d,0xe30022c4,-416,65536
3,0x79709cf5,0xad9cac94,256,65536
3,0xc39fe3f4,0x31aad6c5,-128,65536
3,0xc6593e81,0xe81c5acb,-192,65536
3,0x693c30ff,0x1c98c0e7,0,65536
3,0x340ae14d,0x1aadf6bc,128,65536
3,0x1bf42cbd,0xed84445d,256,65536
3,0xd5c0471d,0x8111bc00,448,65536
3,0x93f1fedc,0xdb13098c,0,65536
3,0x058751df,0xfafe3c7f,-32,65536
3,0xcca0f65b,0x6b441d10,-96,65536
3,0x320496b1,0x3046b885,-192,65536
3,0x1f1917e1,0x00289c7b,-288,65536
3,0x5de7e226,0xe002faa3,448,65536
3,0x8a64583c,0x2951189c,-96,65536
3,0x85e02f2f,0x6f76b1f2,-256,65536
3,0x097bc910,0xa98d028a,-320,65536
3,0x404beb51,0xbed1f469,-128,65536
3,0x2b7ff0a0,0x25682017,192,65536
3,0x6ac0fcb1,0xd3cd843b,-320,65536
3,0x2fbe6819,0xb5f9ca04,256,65536
3,0xe4f95af9,0x6eebcd4c,-384,65536
3,0x1f5eae20,0xeb0ce8af,0,65536
3,0x2da4f4ab,0x6c3c2313,-160,65536
3,0x4a422d98,0x6fa27879,128,65536
3,0x3d644a18,0x35717e66,-192,65536
3,0x292749e7,0x5e34f229,0,65536
